transaction_id,customer_id,account_id,transaction_timestamp,transaction_amount,transaction_type,merchant_id,merchant_name,merchant_city,merchant_state,merchant_zip,merchant_country,mcc_group,mer_sic,currency,card_present,entry_mode,device_used,ip_address,is_fraud,fraud_type
TXN0001719,CUST00017,ACC000017,2024-09-25 04:32:15,163.27,Cash Advance,MER00082,Fisher-Kennedy,Cooperfurt,GU,15559,US,Travel,Airline,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001720,CUST00017,ACC000017,2024-12-03 21:07:13,326.65,Online Transfer,MER00091,Mendoza-Skinner,Edwardsside,OK,51291,US,High_Risk,Foreign Exchange Dealer,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001721,CUST00017,ACC000017,2024-11-12 10:26:11,120.18,Purchase,MER00077,Burke-Owens,Deborahchester,NJ,24642,CA,High_Risk,Dating Service,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001722,CUST00017,ACC000017,2024-12-04 19:33:20,629.47,Online Transfer,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001723,CUST00017,ACC000017,2024-05-25 16:39:38,493.08,Deposit,MER00032,Carlson PLC,Richardburgh,VA,01574,US,Travel,Airline,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001724,CUST00017,ACC000017,2024-11-13 13:42:01,161.18,Bill Pay,MER00051,Smith and Sons,Stephaniechester,WA,65259,CA,Travel,Car Rental,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001725,CUST00017,ACC000017,2024-12-07 00:57:23,149.22,ATM Withdrawal,MER00059,"Rosales, Harris and Evans",Andradestad,IN,11583,US,Cash_Like,Prepaid Card Load,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001726,CUST00017,ACC000017,2024-12-02 05:30:28,101.82,ATM Withdrawal,MER00047,Wright LLC,Davisberg,PR,11887,CA,Travel,Hotel,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001727,CUST00017,ACC000017,2024-08-25 03:05:43,-45.61,Refund,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001728,CUST00017,ACC000017,2024-12-21 11:44:49,84.98,ATM Withdrawal,MER00079,Levy Inc,Wilsonbury,KY,73983,US,Utilities_Services,Electric Bill,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001729,CUST00017,ACC000017,2024-06-16 13:10:06,100.67,Cash Advance,MER00034,Terry Group,Lake Tracy,FL,77871,US,Retail_Specialty,Jewelry Store,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001730,CUST00017,ACC000017,2024-08-06 21:41:50,194.76,Cash Advance,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001731,CUST00017,ACC000017,2024-06-07 08:32:30,337.71,Online Transfer,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001732,CUST00017,ACC000017,2024-09-22 06:07:51,37.74,Purchase,MER00098,Herrera Group,Pearsonfort,MA,89255,US,Cash_Like,ATM,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001733,CUST00017,ACC000017,2024-09-06 02:05:00,475.73,Cash Advance,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001734,CUST00017,ACC000017,2024-06-26 10:53:17,208.58,Bill Pay,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001735,CUST00017,ACC000017,2024-11-09 20:28:30,1044.92,Deposit,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001736,CUST00017,ACC000017,2024-08-06 19:47:35,-41.07,Refund,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001737,CUST00017,ACC000017,2024-06-13 18:03:19,310.0,Bill Pay,MER00009,"Huff, James and Johnson",New Mike,WA,70257,US,Travel,Cruise Line,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001738,CUST00017,ACC000017,2024-09-15 15:20:54,1883.07,Deposit,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001739,CUST00017,ACC000017,2024-06-16 05:59:25,54.4,Purchase,MER00033,Ellis LLC,Port Carrie,ID,74837,CA,Financial_Services,Investment Broker,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001740,CUST00017,ACC000017,2024-09-30 04:55:34,-161.19,Refund,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001741,CUST00017,ACC000017,2024-11-19 11:31:26,54.19,Bill Pay,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001742,CUST00017,ACC000017,2024-07-12 04:39:46,750.9,Online Transfer,MER00003,"Cochran, Robinson and Mcintosh",Gardnerstad,AK,12006,CA,Cash_Like,Prepaid Card Load,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001743,CUST00017,ACC000017,2024-06-07 03:36:16,234.39,Deposit,MER00053,Rocha Ltd,Alexanderville,HI,28722,US,Retail_Specialty,Electronics Store,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001744,CUST00017,ACC000017,2024-09-19 00:04:30,904.52,Online Transfer,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001745,CUST00017,ACC000017,2024-06-07 13:57:49,139.79,ATM Withdrawal,MER00008,"Nichols, Taylor and Peterson",Castilloberg,NE,42800,CA,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001746,CUST00017,ACC000017,2024-10-05 22:17:58,110.86,ATM Withdrawal,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001747,CUST00017,ACC000017,2024-11-17 19:41:38,-173.79,Refund,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001748,CUST00017,ACC000017,2024-10-07 05:07:07,-141.05,Refund,MER00063,"Mendez, Manning and Simon",Perezberg,GA,13339,US,Financial_Services,Loan Payment,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001749,CUST00017,ACC000017,2024-12-12 13:17:12,1578.49,Deposit,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001750,CUST00017,ACC000017,2024-12-03 23:16:15,240.12,Bill Pay,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001751,CUST00017,ACC000017,2024-08-04 20:33:13,81.1,ATM Withdrawal,MER00053,Rocha Ltd,Alexanderville,HI,28722,US,Retail_Specialty,Electronics Store,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001752,CUST00017,ACC000017,2024-05-29 04:09:50,65.89,ATM Withdrawal,MER00040,"Hardy, Garcia and Thomas",Barbaraview,VI,22372,CA,Travel,Car Rental,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001753,CUST00017,ACC000017,2024-12-04 08:34:18,113.82,Bill Pay,MER00070,Williams-Wong,West Alanborough,KY,53989,CA,Retail_Specialty,Jewelry Store,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001754,CUST00017,ACC000017,2024-10-19 04:17:50,303.24,Online Transfer,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001755,CUST00017,ACC000017,2024-08-27 11:49:59,672.24,Deposit,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001756,CUST00017,ACC000017,2024-10-04 16:26:30,128.51,ATM Withdrawal,MER00061,Thomas-Richards,Jacobsfurt,MH,45030,CA,Utilities_Services,Restaurant,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001757,CUST00017,ACC000017,2024-11-15 07:20:33,486.18,Bill Pay,MER00033,Ellis LLC,Port Carrie,ID,74837,CA,Financial_Services,Investment Broker,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001758,CUST00017,ACC000017,2024-08-27 16:10:50,873.19,Online Transfer,MER00024,Brewer-King,Jefferymouth,VA,09097,CA,Utilities_Services,Phone Bill,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001759,CUST00017,ACC000017,2024-05-24 03:42:36,47.13,Bill Pay,MER00030,"King, Sanchez and Cantrell",Sheamouth,VI,70699,US,High_Risk,Online Gambling,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001760,CUST00017,ACC000017,2024-11-03 17:08:53,160.32,ATM Withdrawal,MER00010,Stewart Inc,Davidmouth,CT,51295,CA,Financial_Services,Investment Broker,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001761,CUST00017,ACC000017,2024-07-13 17:26:40,190.33,Purchase,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001762,CUST00017,ACC000017,2024-10-03 08:25:37,94.81,ATM Withdrawal,MER00077,Burke-Owens,Deborahchester,NJ,24642,CA,High_Risk,Dating Service,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001763,CUST00017,ACC000017,2024-07-28 12:53:09,435.03,Cash Advance,MER00081,"Watson, Hubbard and Khan",New Josephport,MN,34519,US,Utilities_Services,Electric Bill,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001764,CUST00017,ACC000017,2024-08-01 15:52:21,102.69,ATM Withdrawal,MER00098,Herrera Group,Pearsonfort,MA,89255,US,Cash_Like,ATM,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001765,CUST00017,ACC000017,2024-09-07 03:55:43,809.25,Online Transfer,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001766,CUST00017,ACC000017,2024-09-19 00:37:34,72.29,ATM Withdrawal,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001767,CUST00017,ACC000017,2024-06-22 02:18:59,236.26,Purchase,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001768,CUST00017,ACC000017,2024-09-02 21:45:41,365.83,Online Transfer,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001769,CUST00017,ACC000017,2024-07-26 17:45:42,407.41,Cash Advance,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001770,CUST00017,ACC000017,2024-07-31 18:17:23,314.6,Cash Advance,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001771,CUST00017,ACC000017,2024-10-17 00:29:07,181.86,ATM Withdrawal,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001772,CUST00017,ACC000017,2024-07-05 04:51:51,489.46,Purchase,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001773,CUST00017,ACC000017,2024-09-06 01:34:35,248.1,Cash Advance,MER00020,Floyd-Conway,Taylorshire,NV,48143,CA,Cash_Like,Money Order,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001774,CUST00017,ACC000017,2024-10-20 10:47:05,616.42,Online Transfer,MER00046,"Johnson, Hubbard and Taylor",New Megan,MT,60221,CA,Travel,Cruise Line,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001775,CUST00017,ACC000017,2024-07-29 09:24:41,244.08,Online Transfer,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001776,CUST00017,ACC000017,2024-12-14 04:13:34,329.67,Bill Pay,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001777,CUST00017,ACC000017,2024-08-24 03:42:29,6.04,Cash Advance,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001778,CUST00017,ACC000017,2024-09-22 18:07:12,64.02,Cash Advance,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001779,CUST00017,ACC000017,2024-06-21 05:47:40,266.87,Cash Advance,MER00029,"Santana, Roberts and Moore",Wiseside,IL,86600,US,High_Risk,Adult Entertainment,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001780,CUST00017,ACC000017,2024-11-25 10:55:17,1390.36,Deposit,MER00091,Mendoza-Skinner,Edwardsside,OK,51291,US,High_Risk,Foreign Exchange Dealer,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001781,CUST00017,ACC000017,2024-10-01 21:20:30,287.7,Bill Pay,MER00046,"Johnson, Hubbard and Taylor",New Megan,MT,60221,CA,Travel,Cruise Line,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001782,CUST00017,ACC000017,2024-09-25 22:31:33,-24.48,Refund,MER00099,Fox-Daniel,Marissafort,MH,37838,CA,Cash_Like,Money Order,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001783,CUST00017,ACC000017,2024-08-28 11:26:03,453.96,Bill Pay,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,True,Contactless,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001784,CUST00017,ACC000017,2024-11-24 19:01:08,1660.49,Deposit,MER00039,"Chambers, Hall and Walker",Olivermouth,ID,10812,US,Financial_Services,Investment Broker,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001785,CUST00017,ACC000017,2024-07-27 05:47:26,95.07,Online Transfer,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001786,CUST00017,ACC000017,2024-10-31 11:11:21,215.76,Purchase,MER00014,"Padilla, White and Gould",Baileymouth,AR,82612,US,High_Risk,Online Gambling,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001787,CUST00017,ACC000017,2024-07-06 08:43:05,-163.71,Refund,MER00032,Carlson PLC,Richardburgh,VA,01574,US,Travel,Airline,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001788,CUST00017,ACC000017,2024-08-25 02:49:27,-68.81,Refund,MER00098,Herrera Group,Pearsonfort,MA,89255,US,Cash_Like,ATM,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001789,CUST00017,ACC000017,2024-06-16 19:13:56,1215.56,Deposit,MER00054,Harrington-Carey,West Wayneland,TN,38741,US,Financial_Services,Investment Broker,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001790,CUST00017,ACC000017,2024-10-01 07:55:46,215.25,Purchase,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001791,CUST00017,ACC000017,2024-11-09 00:19:06,178.25,Purchase,MER00000,"Archer, Burgess and Taylor",Obrienfort,MT,96635,CA,Travel,Hotel,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001792,CUST00017,ACC000017,2024-07-03 17:47:47,44.98,ATM Withdrawal,MER00037,Rhodes Ltd,West Victoriatown,TN,24748,US,Retail_Specialty,Jewelry Store,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001793,CUST00017,ACC000017,2024-10-31 07:00:55,5.82,Purchase,MER00036,Brown and Sons,Angiestad,DE,46946,US,Travel,Hotel,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001794,CUST00017,ACC000017,2024-06-12 11:13:46,106.51,ATM Withdrawal,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001795,CUST00017,ACC000017,2024-12-07 14:56:32,40.31,ATM Withdrawal,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001796,CUST00017,ACC000017,2024-12-24 05:22:15,146.85,Bill Pay,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001797,CUST00017,ACC000017,2024-07-16 18:18:27,488.99,Online Transfer,MER00030,"King, Sanchez and Cantrell",Sheamouth,VI,70699,US,High_Risk,Online Gambling,USD,False,E-commerce,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001798,CUST00017,ACC000017,2024-10-17 20:37:48,1291.47,Deposit,MER00029,"Santana, Roberts and Moore",Wiseside,IL,86600,US,High_Risk,Adult Entertainment,USD,True,Chip,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001799,CUST00017,ACC000017,2024-12-05 05:19:03,934.86,Online Transfer,MER00003,"Cochran, Robinson and Mcintosh",Gardnerstad,AK,12006,CA,Cash_Like,Prepaid Card Load,USD,True,Swipe,3faa698a2e91fb3b,192.168.0.156,False,
TXN0001800,CUST00018,ACC000018,2024-05-26 01:36:49,138.49,Cash Advance,MER00092,"Dixon, Webb and Johnson",Arnoldbury,AL,04211,CA,Retail_General,Pharmacy,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001801,CUST00018,ACC000018,2024-07-09 08:05:47,322.61,Purchase,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001802,CUST00018,ACC000018,2024-04-13 20:35:57,115.99,ATM Withdrawal,MER00046,"Johnson, Hubbard and Taylor",New Megan,MT,60221,CA,Travel,Cruise Line,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001803,CUST00018,ACC000018,2024-03-05 07:17:11,-119.97,Refund,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Contactless,3b8e10be98125fb1,192.168.1.119,False,
TXN0001804,CUST00018,ACC000018,2024-11-07 15:38:02,164.42,Cash Advance,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001805,CUST00018,ACC000018,2024-08-03 11:09:02,712.65,Online Transfer,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001807,CUST00018,ACC000018,2024-05-07 04:13:58,173.31,Purchase,MER00044,"Sherman, Davila and Yates",New Jesseville,CO,62974,CA,Utilities_Services,Restaurant,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001808,CUST00018,ACC000018,2024-08-11 13:58:55,1650.55,Deposit,MER00000,"Archer, Burgess and Taylor",Obrienfort,MT,96635,CA,Travel,Hotel,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001809,CUST00018,ACC000018,2024-07-29 06:26:51,169.7,Bill Pay,MER00027,"Duffy, Soto and Bond",Lewisfurt,MP,39785,US,Retail_Specialty,Sporting Goods,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001810,CUST00018,ACC000018,2024-06-30 07:03:59,581.56,Deposit,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001811,CUST00018,ACC000018,2024-02-09 17:24:05,143.97,Cash Advance,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,True,Contactless,3b8e10be98125fb1,192.168.1.119,False,
TXN0001812,CUST00018,ACC000018,2024-02-29 14:55:36,165.53,ATM Withdrawal,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001813,CUST00018,ACC000018,2024-09-01 02:50:45,651.04,Online Transfer,MER00065,Mejia LLC,New Willie,NV,64375,US,Retail_Specialty,Jewelry Store,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001814,CUST00018,ACC000018,2024-07-22 06:16:21,-127.31,Refund,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001815,CUST00018,ACC000018,2024-06-06 07:48:58,-184.28,Refund,MER00080,Savage-Johnson,Daltonborough,NH,01342,US,Retail_Specialty,Jewelry Store,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001816,CUST00018,ACC000018,2024-06-13 20:37:48,45.53,Cash Advance,MER00003,"Cochran, Robinson and Mcintosh",Gardnerstad,AK,12006,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001817,CUST00018,ACC000018,2024-03-01 02:43:24,252.7,Purchase,MER00088,Blackwell-Thompson,Harrisborough,AL,39410,CA,Travel,Car Rental,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001818,CUST00018,ACC000018,2024-04-12 03:43:30,-69.05,Refund,MER00036,Brown and Sons,Angiestad,DE,46946,US,Travel,Hotel,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001819,CUST00018,ACC000018,2024-03-19 07:19:42,1580.86,Deposit,MER00080,Savage-Johnson,Daltonborough,NH,01342,US,Retail_Specialty,Jewelry Store,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001820,CUST00018,ACC000018,2024-06-21 01:47:57,1028.33,Deposit,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001821,CUST00018,ACC000018,2024-07-14 09:28:49,199.6,Online Transfer,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001822,CUST00018,ACC000018,2024-10-13 21:42:43,101.57,ATM Withdrawal,MER00069,"Bentley, Little and Gilmore",New Leslie,MO,59822,CA,Financial_Services,Loan Payment,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001823,CUST00018,ACC000018,2024-02-22 18:48:48,226.39,Cash Advance,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001824,CUST00018,ACC000018,2024-10-29 18:52:21,356.61,Online Transfer,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001825,CUST00018,ACC000018,2024-05-15 20:52:40,1607.86,Deposit,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001826,CUST00018,ACC000018,2024-11-16 12:02:58,-24.45,Refund,MER00016,Schultz-Brown,Houstonton,NM,36576,CA,High_Risk,Adult Entertainment,USD,True,Swipe,3b8e10be98125fb1,192.168.1.119,False,
TXN0001827,CUST00018,ACC000018,2024-12-21 14:09:23,-65.18,Refund,MER00091,Mendoza-Skinner,Edwardsside,OK,51291,US,High_Risk,Foreign Exchange Dealer,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001828,CUST00018,ACC000018,2024-12-12 00:18:55,150.19,Deposit,MER00055,"Hernandez, Thomas and Franklin",South Kenneth,AZ,89567,CA,Travel,Hotel,USD,True,Chip,3b8e10be98125fb1,192.168.1.119,False,
TXN0001829,CUST00018,ACC000018,2024-12-16 19:11:44,859.5,Online Transfer,MER00029,"Santana, Roberts and Moore",Wiseside,IL,86600,US,High_Risk,Adult Entertainment,USD,False,E-commerce,3b8e10be98125fb1,192.168.1.119,False,
TXN0001830,CUST00018,ACC000018,2024-09-23 17:46:14,319.1,Cash Advance,MER00010,Stewart Inc,Davidmouth,CT,51295,CA,Financial_Services,Investment Broker,USD,True,Contactless,3b8e10be98125fb1,192.168.1.119,False,
